"URL","Title","Publish date","Authors","Section","Tags","Sort (Views)","Visitors","Views","Engaged minutes","New vis.","Returning vis.","Avg. views new vis.","Avg. views ret. vis.","Avg. minutes new vis.","Avg. minutes ret. vis.","Desktop views","Mobile views","Tablet views","Search refs","Internal refs","Other refs","Direct refs","Social refs","Fb refs","Tw refs","Li refs","Pi refs","Social interactions","Fb interactions","Tw interactions","Li interactions","Pi interactions"
"http://www.huffingtonpost.com/entry/utilities-climate-change_us_597673e0e4b0c95f375dd60d","Utilities Knew About Climate Change Back In 1968 And Still Battled The Science",2017-07-25 10:02:00,"Alexander C. Kaufman","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@sponsor_futureofcities,@team_us_news_national_beats,climate-change,coal,edison-electric-institute,energy,exxonmobil,fossil-fuels,global-climate-coalition,kyoto-protocol,natural-gas,oil,royal-dutch-shell,southern-company,type: news,utilities",18790,16815,18790,22736,4025,10417,1.04,1.144,1.211,1.698,9439,7892,1459,207,9277,491,3255,3761,2901,287,14,2,7844,7695,84,50,15
"http://www.huffingtonpost.com/entry/chuck-schumer-kris-kobach_us_59a56eede4b0446b3b867420","Kris Kobach Blasts Chuck Schumer's Push To End Trump's Voter Fraud Panel",2017-08-29 10:48:00,"Sam Levine","Politics","@bustournewsletter,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,chuck-schumer,donald-trump,kris-kobach,racism,type: news,us-news,us-politics",18771,16325,18771,14719,2483,12968,1.122,1.114,0.821,0.956,12154,4962,1655,600,14342,573,890,763,595,168,NA,NA,755,745,7,NA,3
"http://www.huffingtonpost.com/entry/high-school-james-mattis_us_5963a3e5e4b0615b9e9364dd","High Schooler Lands James Mattis Scoop After Finding His Private Number Online",2017-07-10 14:50:00,"Willa Frej","Politics","@genassign,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,high-school-journalism,james-mattis,teddy-fischer,type: news,washington",18748,18110,18748,23779,3343,11506,1.042,1.064,1.508,1.607,9041,7834,1873,443,9048,554,3386,3714,3443,268,2,NA,1405,1349,23,33,NA
"https://www.huffingtonpost.com/entry/jeff-sessions-election-hacking_us_5a0b561fe4b0bc648a0e7be8","Jeff Sessions Admits He Has No Idea What DOJ Is Doing To Prevent Election Hacking",2017-11-14 16:59:00,"Sam Levine","Politics","2016-election,@health_ibs,@health_models,@team_us_enterprise_social_inequality,hack,jeff-sessions,russia,russian-hacking,type: news,united-states-department-of-homeland-security,us-department-of-justice,us-elections,us-news",18733,17957,18733,7792,2018,10148,1.062,1.08,0.543,0.657,5921,11271,1541,404,9157,4655,717,1455,1156,299,NA,NA,4048,3907,136,5,NA
"http://www.huffingtonpost.com/entry/hans-von-spakovsky-voter-fraud_us_59b95efce4b0edff97188a34","Trump Voter Fraud Commissioner Was Alarmed Democrats Would Have A Say On Panel",2017-09-13 13:46:00,"Sam Levine","Politics","@bustournewsletter,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,advisory-commission-on-election-integrity,department-of-justice,donald-trump,hans-von-spakovsky,jeff-sessions,republican-politics,the-heritage-foundation,type: news,us-news,us-presidential-elections,voter-fraud,voter-suppression",18690,17817,18690,15949,2697,13233,1.063,1.043,0.899,1.036,9792,7363,1535,404,9553,624,2495,3326,2020,230,NA,NA,1871,1827,44,NA,NA
"https://www.huffingtonpost.com/entry/they-left-white-power-behind-now-theyre-haunted-by-its-resurgence_us_5996ef1ae4b0a2608a6bd028","They Left White Power Behind. Now, They're Haunted By Its Resurgence.",2017-08-18 12:32:00,"Anna Almendrala,Melissa Jeltsen","Politics","@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@noleaks,@team_us_news_national_beats,@trackhatenl,barack-obama,charlottesville-virginia,donald-trump,hate-crimes,hate-speech,politics,psychology,terrorism,type: news,us-news",18655,16876,18655,26137,3361,12086,1.1,1.067,1.409,1.748,10570,6379,1706,391,10709,1207,1449,2008,1784,221,NA,3,1149,1131,16,NA,2
"http://www.huffingtonpost.com/entry/donald-trump-racism_us_5992561fe4b08a247276d405","Why Donald Trump’s 'Racism Is Evil' Speech Isn't Enough",2017-08-15 11:23:00,"Julia Craven","Politics","@bustournewsletter,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_national_beats,charlottesville-virginia,donald-trump,hate-crimes,hate-speech,type: news,us-news",18629,17333,18629,29322,4444,12552,1.092,1.062,1.409,1.84,11753,5802,1074,2786,11653,95,1161,902,600,298,1,NA,1079,1055,24,NA,NA
"https://www.huffingtonpost.com/entry/joe-biden-trump-presidency-exception-american-history_us_5a0aa7e4e4b0b17ffcdfdb20","Joe Biden Hopes Trump Presidency Will Be 'The Single Exception' In American History",2017-11-14 06:09:00,"Rebecca Shapiro","Politics","@health_depression,@health_ibs,@health_models,@team_us_huffpost_now,beau-biden,donald-trump,joe-biden,stephen-colbert,the-late-show,type: news,us-news",18597,17390,18597,11497,3046,12550,1.07,1.066,0.65,0.74,9306,7839,1452,1042,13242,658,1029,860,770,82,NA,2,1114,1100,14,NA,NA
"http://www.huffingtonpost.com/entry/russia-sergei-kislyak-ends-tenure_us_5974b28ce4b0e79ec199dc2e","Russian Ambassador At Heart Of U.S. Investigations Ends Tenure",2017-07-23 10:34:00,"Staff","Politics","@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_news_ga,donald-trump,election-campaigns,international-news,jared-kushner,jeff-sessions,moscow,russia,the-washington-post,trump-tower,type: news,washington-dc,white-house",18582,17009,18582,13415,3083,13487,1.044,1.096,0.706,0.826,6841,9659,2082,32,15933,118,745,592,486,98,NA,NA,1228,1196,28,NA,4
"http://www.huffingtonpost.com/entry/radam-schiff-trump-health-care-crisis_us_596d852be4b0e983c0587beb","Rep. Adam Schiff Rips Trump And Crisis Of His 'Own Making'",2017-07-18 00:57:00,"Rebecca Shapiro","Politics","@health_ibs,@health_models,@team_us_news_trends,adam-schiff,affordable-care-act,barack-obama,donald-trump,health-care-reform,mitch-mcconnell,obamacare,obamacare-repeal,republican-politics,senate,type: news",18565,18447,18565,16073,2688,12858,1.06,1.032,1.329,0.995,9436,6313,2816,798,11062,675,1110,2825,2254,560,NA,NA,5282,5264,18,NA,NA
"https://www.huffingtonpost.com/entry/mass-shootings-deadliest_us_5a001e6ce4b04cdbeb34608f","Mass Shootings In America Are Becoming More Common -- And More Deadly",2017-11-06 06:18:00,"Rebecca Shapiro","Politics","2016-orlando-nightclub-shooting,@ads_scary,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_trends,columbine-high-school-massacre,gun,las-vegas,mass-shootings,murder-and-manslaughter,orlando-florida,psychology,sutherland-springs-texas,type: news,united-states,us-news",18543,15215,18543,15431,4121,7933,1.059,1.103,1.141,1.265,8809,8467,1267,3554,7204,961,2518,2329,2027,283,NA,NA,4282,4219,53,7,3
"http://www.huffingtonpost.com/entry/skinny-repeal-bill-full-text_us_597a9a0ce4b02a4ebb745967","Read The Text Of The Senate's 'Skinny' Obamacare Repeal Bill",2017-07-27 22:05:00,"Paige Lavender","Politics","@health_ibs,@health_models,@team_us_news_ga,affordable-care-act,healthcare,obamacare,obamacare-repeal,senate,type: news",18518,17202,18518,4346,2684,9332,1.035,1.106,0.321,0.37,4328,12128,2062,174,9693,193,827,6913,6213,699,NA,NA,1716,1694,22,NA,NA
"http://www.huffingtonpost.com/entry/ruth-bader-ginsburg-sexism_us_59caffabe4b053a9c2f4faa1","Ruth Bader Ginsburg Says Sexism Was A 'Major, Major Factor' In 2016 Election",2017-09-26 22:01:00,"Nick Visser","Politics","@genassign,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,hillary-clinton,ruth-bader-ginsburg,sexism,supreme-court,type: news,us-news,us-presidential-elections",18517,16709,18517,12578,3205,12635,1.087,1.123,0.656,0.838,7306,8866,2345,548,13389,163,1562,1782,1345,437,NA,NA,7852,7666,164,7,15
"https://www.huffingtonpost.com/entry/nancy-pelosi-donald-trump-james-corden_us_59f97d30e4b046017fafc1df","Nancy Pelosi Struggles In Interview To Say 1 Nice Thing About Donald Trump",2017-11-01 04:57:00,"Lee Moran","Politics","@amazonecho,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,donald-trump,james-corden,nancy-pelosi,paul-ryan,republican-politics,ted-cruz,the-late-late-show-with-james-corden,type: news,us-news",18514,17259,18514,9210,2842,11790,1.053,1.067,0.557,0.648,9365,7216,1933,473,9927,540,1796,4253,3749,501,NA,3,2722,2708,12,NA,2
"http://www.huffingtonpost.com/entry/leader-of-free-world-not-on-vacation-totally-has-his-phone-on_us_5988dbe9e4b0a66b8bade0cd","Leader Of Free World Not On Vacation, Totally Has His Phone On",2017-08-07 17:44:00,"Eliot Nelson,Jeffrey Young","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,huffpost-hill,ivanka-trump,political-science,republican-politics,type: news,us-news,us-presidential-elections",18490,2493,18490,2922,639,1642,1.221,1.114,0.934,1.379,1430,16681,379,154,1368,16010,522,128,18,110,NA,NA,32,28,3,1,NA
"https://www.huffingtonpost.com/entry/roy-moore-women-thank-you_us_5a30b59ce4b091ca2683ca37","A Heartfelt Thank You To The Women Who Broke Their Silence On Roy Moore",2017-12-13 00:58:00,"Melissa Jeltsen","Politics","@health_erectile,@health_ibs,@health_models,@sponsor_msnbcpolitics,@team_us_enterprise_social_inequality,alabama,doug-jones,election-campaigns,roy-moore,sexual-misconduct,type: news,us-news,us-senate",18429,13586,18429,4425,1552,4684,1.126,1.162,0.584,0.774,7076,10217,1136,212,2440,435,4934,9073,8646,427,NA,NA,56068,55946,112,NA,10
"https://www.huffingtonpost.com/entry/al-franken-allegations_us_5a135682e4b0bfa88c1c8242","Allegations Against Al Franken Could Cost Democrats A Progressive Fighter In The Senate",2017-11-20 18:36:00,"Igor Bobic","Politics","@health_erectile,@health_ibs,@health_models,@team_us_politics,al-franken,democratic-party,democratic-politics,senate,sex-crimes,type: news,united-states-senate-select-committee-on-ethics,us-news,us-presidential-elections,us-senate-judiciary-committee",18410,16308,18410,17017,2988,11521,1.048,1.134,0.967,1.209,5886,10700,1824,1670,11228,520,844,1380,1139,240,NA,NA,2494,2475,19,NA,NA
"http://www.huffingtonpost.com/entry/sean-spicer-sean-hannity_us_59727fffe4b0e79ec1995da2","Sean Spicer To Hannity: Trump Didn't Want Me To Go",2017-07-21 19:26:00,"Mollie Reilly,Carla Herreria","Politics","@genassign,@health_ibs,@health_models,@team_us_news_ga,donald-trump,sean-hannity,sean-spicer,television,type: news,us-news",18386,17157,18386,16723,3186,9809,1.082,1.054,1.101,1.322,6375,9825,2186,599,9317,1004,1627,4794,4248,546,NA,NA,1941,1938,3,NA,NA
"http://www.huffingtonpost.com/entry/house-russia-sanctions-vote_us_5977b7f1e4b0e201d57939e1","House Overwhelmingly Approves New Russia Sanctions",2017-07-25 17:33:00,"Staff","Politics","@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,russia,type: news",18327,17110,18327,17730,2986,13576,1.028,1.098,0.913,1.128,7475,8843,2009,51,13738,67,2493,690,319,370,NA,1,1056,1033,21,NA,2
"https://www.huffingtonpost.com/entry/net-neutrality-fcc-protests_us_5a2a147ce4b069ec48ac307e","Protesters Demonstrate Outside Verizon Stores, Congressional Offices To Save Net Neutrality",2017-12-08 04:13:00,"Mary Papenfuss","Politics","@amazonecho,@health_depression,@health_ibs,@health_models,@team_us_huffpost_now,ajit-pai,federal-communications-commission,net-neutrality,type: news,verizon",18296,13726,18296,17738,4174,9421,1.039,1.076,1.712,1.104,8714,8467,1115,1605,6361,2234,5441,389,249,129,NA,NA,1041,956,81,4,NA
"http://www.huffingtonpost.com/entry/sandy-hook-mother-tears-into-congress-after-las-vegas-massacre_us_59d29896e4b065578154b9ac","Sandy Hook Mother Tears Into Congress After Las Vegas Massacre",2017-10-02 16:07:00,"Staff","Politics","@ads_scary,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@nosyndication,@partnersyndication,@team_us_news_ga,@yahoonews,type: news,us-news",18285,16359,18285,21427,5455,10904,1.056,1.14,1.209,1.35,2696,13919,1670,167,1976,86,1366,12986,12453,532,NA,1,10028,10002,26,NA,NA
"https://www.huffingtonpost.com/entry/dan-helmer-top-gun-ad_us_59c09476e4b0f22c4a8c0e61","This Just Might Be The Most Painfully Awkward Campaign Ad Ever Made",2017-09-19 03:15:00,"Ed Mazza","Politics","@ads_sexy,@amazonecho,@health_ibs,@health_models,@team_us_news_trends,tom-cruise,top-gun,type: news,us-house-of-representatives,virginia",18268,16161,18268,12486,3203,11695,1.101,1.109,0.76,0.842,185,18037,46,598,9151,571,4326,2778,2364,413,NA,NA,NA,NA,NA,NA,NA
"http://www.huffingtonpost.com/entry/protesters-chant-shame-kill-the-bill-ahead-of-health-care-vote_us_59778e8ce4b0c95f375f3802","Protesters Chant 'Shame!' And 'Kill The Bill!' Ahead Of Health Care Vote",2017-07-25 14:57:00,"Jenna Amatulli","Politics","@ads_sexy,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,hart-senate-office-building,health-care,party-leaders-of-the-united-states-senate,senate,type: news,us-news",18248,16672,18248,12024,2686,12300,1.079,1.092,0.72,0.815,9022,7808,1418,1055,12650,91,951,1750,1492,196,NA,NA,4005,3953,50,NA,2
"https://www.huffingtonpost.com/entry/doug-jones-democrats_us_5a30937ee4b091ca2683b970","Democrats Quietly Pumped Resources Into Alabama To Boost Doug Jones",2017-12-13 02:02:00,"Amanda Terkel","Politics","@health_ibs,@health_models,@team_us_politics,alabama,democratic-national-committee,democratic-party,democratic-politics,democratic-senatorial-campaign-committee,doug-jones,election-campaign-ads,election-campaign-finance,roy-moore,senate,type: news,us-news",18191,14858,18191,15245,2276,8630,1.111,1.165,1.255,1.432,7996,8745,1450,1098,5506,3592,3277,2356,1316,1037,2,1,6239,6137,100,2,NA
"http://www.huffingtonpost.com/entry/spokane-county-sheriff-gun-control_us_59bae743e4b086432b0595ee","Spokane County Sheriff Blames Everything But Guns For School Shooting",2017-09-14 20:35:00,"Lydia O'Connor","Politics","@ads_scary,@bustournewsletter,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_ga,centers-for-disease-control-and-prevention,gun-control,gun-violence,murder-and-manslaughter,school-shootings,sheriffs-in-the-united-states,spokane-county-washington,type: news,us-news",18173,16256,18173,20634,4176,8399,1.076,1.096,1.544,1.65,7493,8685,1995,2400,6082,2446,2590,3237,2519,618,NA,2,3107,3023,80,NA,4
"https://www.huffingtonpost.com/entry/carmen-yulín-cruz-donald-trump-stephen-colbert_us_5a1fc5eae4b0a8581e67fbc5","San Juan Mayor Carmen Yulín Cruz Rips ‘Bully’ And 'Big Mouth' Donald Trump",2017-11-30 04:38:00,"Lee Moran","Politics","@health_ibs,@health_models,@team_us_huffpost_now,arts-and-entertainment,carmen-yulín-cruz,donald-trump,hurricane-maria,puerto-rico,stephen-colbert,twitter,type: news,us-news",18147,16086,18147,13302,3290,10413,1.058,1.131,0.788,0.998,8643,7400,2104,748,10768,253,1221,3561,3259,302,NA,NA,5932,5891,28,13,NA
"http://www.huffingtonpost.com/entry/trump-refugee-ban-courts_us_59b6b789e4b036fd85ccd20d","Supreme Court Grants Trump Administration Temporary Legal Victory On Refugee Ban",2017-09-11 12:30:00,"Staff","Politics","@genassign,@health_depression,@health_ibs,@health_models,@team_us_news_ga,donald-trump,international-news,legal-issues,supreme-court,supreme-court-of-the-united-states,type: news,us-court-of-appeals,us-news",18146,16559,18146,16708,3033,13303,1.066,1.075,0.941,1.02,10490,5635,2021,679,14178,188,1297,281,127,125,4,1,265,248,9,8,NA
"http://www.huffingtonpost.com/entry/asset-forfeiture-trump_us_596e676be4b0000eb1968d74","Trump's Justice Department Just Made It Easier For Cops To Take People's Stuff",2017-07-19 12:49:00,"Ryan J. Reilly,Nick Wing","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,civil-asset-forfeiture,civil-forfeiture,eric-holder,law-enforcement,legal-issues,type: news,us-department-of-justice,us-news",18144,16619,18144,29869,3417,11842,1.087,1.066,2.175,1.841,9654,6777,1713,287,9658,553,4058,1879,1112,733,20,7,1968,1831,94,32,11
"http://www.huffingtonpost.com/entry/trey-radel-congress-cautionary-tale_us_5953e547e4b0da2c7320810c","How A Tea Party Darling Became Washington's Cautionary Tale",2017-07-26 05:46:00,"Jason Cherkis,Sam Stein","Politics","@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_national_beats,candidate-confessional-podcast,congress,trey-radel,type: news,us-news,washington-dc",18140,16771,18140,16470,2726,12664,1.047,1.059,0.936,1.089,9463,6775,1902,84,10037,215,3729,3439,2141,1297,NA,NA,188,174,14,NA,NA
"http://www.huffingtonpost.com/entry/trump-fox-news-poll-white-supremacists-media_us_59a79a0ce4b010ca289a33b3","Most Voters Think Trump Dislikes The Media More Than White Supremacists, Poll Finds",2017-08-31 05:33:00,"Dominique Mosbergen","Politics","@bustournewsletter,@health_ibs,@health_models,@team_us_news_trends,democratic-party,democratic-politics,donald-trump,republican-politics,type: news,us-news,us-presidential-elections,white-supremacy",18137,15893,18137,13224,3745,10445,1.086,1.141,0.754,0.965,7850,8280,2007,379,10598,2643,1353,1735,978,751,NA,NA,1933,1835,90,6,2
"https://www.huffingtonpost.com/entry/what-will-happen-to-the-las-vegas-shooters-suite-at-mandalay-bay_us_59d6721ae4b0f6eed34ef753","What Will Happen To The Las Vegas Shooter's Suite At Mandalay Bay?",2017-10-05 14:16:00,"Staff","Politics","@ads_scary,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@nosyndication,@partnersyndication,@team_us_news_ga,@yahoonews,type: news,us-news",18108,15763,18108,29739,4943,8764,1.096,1.14,2.049,2.191,4276,12178,1654,3774,4318,97,1001,7049,6592,452,NA,NA,430,423,7,NA,NA
"https://www.huffingtonpost.com/entry/money-island-superstorm-sandy-recovery_us_59f3a2c7e4b077d8dfc9bc97","On New Jersey's Bayshore, Waiting For A Post-Sandy Recovery That Never Came",2017-10-28 08:30:00,"Alexander C. Kaufman,Chris D'Angelo","Politics","@health_adhd,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,disaster-recovery,hurricane-sandy,natural-disasters,new-jersey,type: news",18106,16494,18106,31165,3507,11975,1.055,1.104,1.604,2.116,8409,7160,2537,363,12686,784,1189,1009,786,223,NA,NA,764,728,33,3,NA
"https://www.huffingtonpost.com/entry/trump-clmate-change-national-security_us_5a379c19e4b01d429cca5814","Trump To Nix Climate Change As National Security Threat",2017-12-18 05:50:00,"Staff","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,china,donald-trump,international-news,national-security,paris-agreement,russia,south-china-sea,type: news,united-states,us-presidential-elections",18098,15961,18098,12968,2476,13096,1.065,1.154,0.737,0.862,7823,8556,1719,168,12422,75,485,784,666,116,2,NA,2353,2309,38,4,2
"http://www.huffingtonpost.com/entry/pelosi-mcconnell-trump-debt-limit_us_59b88f58e4b0edff971768ea","Nancy Pelosi: Republican Leaders Got Rolled On The Spending Deal",2017-09-13 13:34:00,"Jennifer Bendery","Politics","@bustournewsletter,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,democratic-party,donald-trump,mitch-mcconnell,nancy-pelosi,republican-politics,senate,type: news,us-news,us-presidential-elections",18075,17097,18075,16711,2372,12682,1.057,1.033,1,1.098,8651,7678,1746,1255,12313,797,749,886,243,629,NA,NA,246,228,18,NA,NA
"https://www.huffingtonpost.com/entry/hillary-clinton-trevor-noah-donald-trump-nyc_us_59fae827e4b0415a42099743","Hillary Clinton: Donald Trump's NYC Attack Response Played 'To Our Worst Feelings'",2017-11-02 06:51:00,"Lee Moran","Politics","@health_depression,@health_ibs,@health_models,@team_us_news_trends,donald-trump,hillary-clinton,new-york,type: news,us-news,us-politics",18070,16511,18070,11799,3611,11004,1.061,1.126,0.701,0.843,6880,9437,1753,1107,11074,1081,1201,2347,2310,35,NA,NA,3113,3093,18,NA,2
"https://www.huffingtonpost.com/entry/kettle-falls-five-marijuana-law_us_59e630cbe4b0a2324d1e45b0","DOJ Admits It Isn't Legal To Keep Prosecuting Washington State Medical Marijuana Users",2017-10-17 18:16:00,"Matt Ferner","Politics","@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_ga,criminal-punishment,larry,legal-issues,marijuana-reform,medical-marijuana,type: news,us-news,washington",18028,16660,18028,16708,3613,9433,1.07,1.111,1.128,1.329,8054,8082,1892,994,7296,1183,1860,4123,3151,545,12,NA,3198,3100,61,36,1
"http://www.huffingtonpost.com/entry/chuck-schumer-trump_us_599ef32fe4b06d67e335f1ec","After Charlottesville, Chuck Schumer Has A Concrete Way For Trump To Address Racism",2017-08-24 12:35:00,"Sam Levine","Politics","@bustournewsletter,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,charlottesville-virginia,chuck-schumer,civil-rights,donald-trump,hate-crimes,hate-speech,psychology,type: news,us-news",17987,16915,17987,12222,2638,11776,1.086,1.079,0.814,0.855,7760,8602,1625,883,11620,744,972,2332,1470,862,NA,NA,6922,6901,20,NA,1
"https://www.huffingtonpost.com/entry/house-passes-harvey-debt-limit-trump-deal_us_59b2b94ce4b0b5e5310603c2","House Passes Trump Deal On Harvey, Debt Limit And Government Funding",2017-09-08 11:59:00,"Matt Fuller","Politics","@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,hurricane-harvey,hurricane-irma,hurricane-sandy,nancy-pelosi,political-science,republican-politics,senate,type: news,us-news,us-presidential-elections",17979,16830,17979,20996,3465,12342,1.06,1.075,1.105,1.388,9629,6225,2125,696,13125,588,1126,1022,571,447,NA,NA,599,500,96,2,1
"https://www.huffingtonpost.com/entry/richard-spencer-terrorist-leader-florida_us_59e8c912e4b06b440e4461bf","Gainesville Mayor On Richard Spencer: 'There's No Question That He Is A Terrorist Leader'",2017-10-19 13:04:00,"Ryan Grenoble","Politics","@genassign,@health_depression,@health_ibs,@health_models,@team_us_news_ga,gainesville-florida,terrorism,type: news,university-of-florida,us-news",17975,16288,17975,12817,2985,9161,1.1,1.078,1.08,1.025,8280,8337,1358,1963,7023,1094,1127,4601,3104,1464,NA,1,5661,5466,191,NA,4
"https://www.huffingtonpost.com/entry/special-ed-series_us_5a0f3da4e4b045cf437139bc","How One District Solved Its Special Education Dropout Problem",2017-11-18 07:01:00,"Staff","Politics","7-12-education,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_enterprise_social_inequality,career-planning,college-education,covina-california,covina-high-school,demography,english-as-a-second-language,k-6-education,learning-disabilities,psychology,south-hills-high-school,special-education,special-needs-children,teens,type: news,us-news,valley-east",17964,15546,17964,19798,3613,5947,1.086,1.23,1.843,2.13,5846,10394,1724,984,5325,405,2632,6721,6321,364,32,NA,3397,3265,47,85,NA
"https://www.huffingtonpost.com/entry/senate-republicans-health-care_us_5968efbee4b017418627172e","How 2 Republicans Ended Up At Odds With Their Party On Health Care",2017-07-15 10:46:00,"Jennifer Bendery","Politics","@health_ibs,@health_models,@team_us_news_national_beats,bailouts,health-care-reform,obamacare,public-health,rand-paul,republican-party,republican-politics,senate,susan-collins,type: news,us-government-resources,us-news,us-presidential-elections",17945,16557,17945,13570,3061,11139,1.044,1.061,0.794,0.981,7103,8796,2046,303,11283,2580,1338,657,305,346,NA,NA,714,682,30,NA,2
"http://www.huffingtonpost.com/entry/hillary-clinton-pizza-book-signing_us_59b7aa74e4b09be41657d453","Hillary Clinton Sends Pizza To Fans Camping Out Overnight For Her Book Signing",2017-09-12 06:48:00,"Lee Moran","Politics","@amazonecho,@bustournewsletter,@health_ibs,@health_models,@team_us_news_trends,american-cuisine,arts-and-entertainment,barnes-noble,hillary-clinton,type: news,union-square,us-news,what-happened",17929,16364,17929,8859,2779,9222,1.102,1.061,0.623,0.772,7675,8918,1336,433,8074,374,1334,6538,6022,512,NA,NA,16686,16568,118,NA,NA
"https://www.huffingtonpost.com/entry/trump-voters-better-2017-than-clinton-voters_us_5a457086e4b025f99e1a9d2b","Trump Voters Had A Much Better 2017 Than Clinton Voters Did",2017-12-29 13:32:00,"Ariel Edwards-Levy","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@pollster,@team_us_enterprise_politics,democratic-politics,demography,donald-trump,economics,hillary-clinton,huffington-post,huffpost yougov poll,political-opinion-polls,pollster analysis,republican-politics,type: news,us-news,us-presidential-elections,yougov",17920,10478,17920,10755,2131,7834,1.084,1.105,0.654,0.865,12089,4413,1418,174,7357,147,6980,1156,771,327,NA,NA,685,670,14,1,NA
"https://www.huffingtonpost.com/entry/maryland-gerrymandering-democrats_us_5a33ff6ce4b0ff955ad29121","Gerrymandering Reform Hits An Unfamiliar Obstacle In Maryland: Democrats",2017-12-15 13:11:00,"Sam Levine","Politics","@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_enterprise_social_inequality,business,democratic-party,democratic-politics,maryland,political-science,redistricting-election,senate,type: news,us-congressional-elections,us-news,us-presidential-elections",17916,12057,17916,11419,1774,7859,1.131,1.072,1.045,1.193,12239,4581,1096,1084,6262,568,5580,2151,1434,717,NA,NA,904,874,25,2,3
"http://www.huffingtonpost.com/entry/us-senate-backs-massive-increase-in-military-spending_us_59c051cfe4b0f22c4a8c0577","U.S. Senate Backs Massive Increase In Military Spending",2017-09-18 19:17:00,"Staff","Politics","@health_ibs,@health_models,@team_us_news_ga,defense,donald-trump,republican-politics,type: news,united-states-senate,us-news,washington-dc",17910,16336,17910,6869,2638,13083,1.121,1.093,0.408,0.44,7675,8275,1960,129,13549,26,1461,709,694,15,NA,NA,1632,1615,13,NA,4
"http://www.huffingtonpost.com/entry/debbie-wasserman-schultz-aide_us_59845c7de4b08b75dcc6575a","Debbie Wasserman Schultz Says She 'Did The Right Thing' By Not Firing IT Aide Sooner",2017-08-04 10:56:00,"Hayley Miller","Politics","@genassign,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,awan,debbie-wasserman-schultz,political-scandals,sun-sentinel,type: news,us-news",17878,16397,17878,17472,2981,11203,1.071,1.128,1.055,1.293,9426,6822,1630,981,11258,1377,1144,1521,1266,255,NA,NA,698,677,21,NA,NA
"http://www.huffingtonpost.com/entry/doj-jeff-sessions-immigration_us_59834cb5e4b0fa1575fc7482","Jeff Sessions Threatens Cities: Help With Immigration Enforcement If You Want Violent Crime Aid",2017-08-03 13:59:00,"Elise Foley","Politics","@health_ibs,@health_models,@team_us_news_national_beats,albuquerque-new-mexico,baltimore-maryland,department-of-justice,donald-trump,immigration-reform,jeff-sessions,law-enforcement,legal-issues,san-bernardino-california,stockton-california,type: news,united-states-department-of-homeland-security,us-immigration-and-customs-enforcement,us-news",17836,16467,17836,25929,2229,12843,1.113,1.091,5.229,1.12,7187,9208,1441,86,13431,654,764,1193,1141,48,NA,NA,3850,3819,30,NA,1
